RT,HH_ID,DIVISION,PUMA,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPEHUGQ,ACCESSINET,ACR,AGS,BATH,BDSP,BLD,BROADBND,COMPOTHX,CONP,DIALUP,ELEFP,ELEP,FS,FULFP,FULP,GASFP,GASP,HFL,HISPEED,HOTWAT,INSP,LAPTOP,MHP,MRGI,MRGP,MRGT,MRGX,OTHSVCEX,REFR,RMSP,RNTM,RNTP,RWAT,RWATPR,SATELLITE,SINK,SMARTPHONE,SMP,STOV,TABLET,TEL,TEN,VACS,VALP,VEH,WATFP,WATP,YRBLT,CPLT,FINCP,FPARC,GRNTP,GRPIP,HHL,HHLANP,HHLDRAGEP,HHLDRHISP,HHLDRRAC1P,HHT,HHT2,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MULTG,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PLMPRP,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXAMT,WIF,WKEXREL,WORKSTAT,FACCESSP,FACRP,FAGSP,FBATHP,FBDSP,FBLDP,FBROADBNDP,FCOMPOTHXP,FCONP,FDIALUPP,FELEP,FFINCP,FFSP,FFULP,FGASP,FGRNTP,FHFLP,FHINCP,FHISPEEDP,FHOTWATP,FINSP,FKITP,FLAPTOPP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FOTHSVCEXP,FPLMP,FPLMPRP,FREFRP,FRMSP,FRNTMP,FRNTP,FRWATP,FRWATPRP,FSATELLITEP,FSINKP,FSMARTPHONP,FSMOCP,FSMP,FSMXHP,FSMXSP,FSTOVP,FTABLETP,FTAXP,FTELP,FTENP,FVACSP,FVALP,FVEHP,FWATP,FYRBLTP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,GEO_CODE
H,8207,5,102,3,10,1059761,1070512,8,5,1,1.0,1.0,,1.0,5.0,2.0,1.0,2.0,0.0,2.0,3.0,50.0,2.0,2.0,,3.0,,7.0,1.0,9.0,600.0,1.0,,2.0,1000.0,2.0,1.0,2.0,1.0,10.0,,,1.0,9.0,2.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,,380000.0,2.0,3.0,80.0,1990.0,1.0,125000.0,3.0,,,1.0,9500.0,39.0,1.0,6.0,1.0,1.0,125000.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,5.0,0.0,0.0,3.0,16.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,1644.0,2.0,0.0,1.0,5250.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,7,11,3,13,9,10,10,7,8,9,3,14,8,10,18,11,9,9,9,8,3,7,7,10,2,16,14,15,12,3,13,9,15,2,7,10,2,3,3,2,8,16,2,12,9,7,8,6,11,8,3,15,8,10,15,9,7,9,7,8,2,9,8,9,2,14,15,14,13,3,10,8,18,2,8,12,2,2,10001040204
H,8208,5,300,3,10,1059761,1070512,3,2,1,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,180.0,2.0,2.0,,4.0,400.0,2.0,1.0,9.0,770.0,1.0,0.0,2.0,490.0,2.0,1.0,2.0,1.0,8.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,165000.0,2.0,2.0,,2000.0,1.0,60500.0,4.0,,,1.0,9500.0,59.0,1.0,1.0,1.0,2.0,60500.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,1230.0,3.0,0.0,0.0,1150.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,5,6,4,1,7,1,3,4,3,4,4,4,6,1,4,3,2,1,4,1,3,4,1,3,4,4,2,7,5,5,6,1,4,4,7,2,4,4,1,4,1,1,4,6,1,6,4,3,3,4,3,4,2,6,4,4,6,6,3,6,4,4,7,3,4,4,7,2,0,1,1,7,3,4,1,6,3,3,7,10001040204
H,8209,5,101,3,10,1078962,1093093,10,1,1,1.0,1.0,,1.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,150.0,2.0,2.0,,4.0,70.0,1.0,1.0,9.0,0.0,1.0,,1.0,500.0,1.0,1.0,2.0,1.0,6.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,70000.0,0.0,3.0,110.0,1970.0,,,,,,1.0,9500.0,47.0,1.0,2.0,4.0,9.0,29000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,,0.0,0.0,0.0,30.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,729.0,3.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,15,13,12,3,14,12,9,19,10,10,13,11,10,14,28,9,24,22,16,16,4,9,8,17,3,10,10,3,8,11,3,8,7,13,2,8,15,14,20,20,3,9,14,16,2,9,10,3,8,9,3,8,11,12,4,12,3,3,3,3,16,8,10,3,19,16,11,20,10,10,15,11,9,11,16,8,10001040204
H,8210,5,101,3,10,1046695,1053131,89,4,1,1.0,1.0,,1.0,5.0,3.0,2.0,2.0,,2.0,3.0,400.0,1.0,2.0,,2.0,,3.0,1.0,9.0,,1.0,,,,,,2.0,1.0,8.0,2.0,1400.0,1.0,9.0,2.0,1.0,1.0,,1.0,2.0,1.0,3.0,,,0.0,1.0,,1940.0,,800.0,2.0,1800.0,101.0,1.0,9500.0,39.0,1.0,2.0,3.0,6.0,800.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,3.0,,0.0,1.0,9.0,0.0,1.0,0.0,0.0,2.0,,,1.0,0.0,,1.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,91,78,136,78,34,27,24,86,100,97,131,85,154,149,127,78,29,97,28,148,96,95,113,101,29,28,26,111,84,87,72,92,128,154,124,91,36,104,26,135,71,71,196,81,42,24,27,74,100,131,117,103,148,120,184,74,29,76,25,162,86,76,87,86,32,28,29,77,83,88,106,114,103,142,181,114,30,98,36,10001040204
H,8211,5,101,3,10,1078962,1093093,11,1,1,3.0,,,1.0,1.0,8.0,,2.0,,,3.0,190.0,1.0,2.0,,3.0,,3.0,,9.0,,1.0,,,,,,,1.0,3.0,2.0,420.0,1.0,9.0,,1.0,2.0,,1.0,2.0,1.0,3.0,,,1.0,1.0,,1939.0,,,,610.0,37.0,1.0,9500.0,57.0,1.0,2.0,6.0,5.0,20000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,3,10,3,11,13,3,10,3,21,17,10,11,12,4,12,17,12,12,19,22,3,12,3,13,10,4,13,3,17,19,12,11,11,2,11,17,10,11,3,4,18,11,18,12,11,17,11,18,3,3,9,11,11,19,12,2,10,9,4,3,20,11,19,13,10,17,10,20,3,3,13,12,13,19,11,3,11,10,10001040204
H,8212,5,103,3,10,1046695,1053131,5,1,1,3.0,,,1.0,0.0,7.0,,2.0,,,3.0,30.0,2.0,1.0,,2.0,,1.0,,9.0,,2.0,,,,,,,1.0,1.0,2.0,1200.0,1.0,9.0,,1.0,2.0,,1.0,2.0,1.0,3.0,,,1.0,1.0,,2010.0,,,,1230.0,25.0,1.0,9500.0,56.0,1.0,1.0,4.0,9.0,59000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,4,4,4,1,9,1,4,10,12,7,6,1,7,4,5,5,5,5,2,2,6,4,4,1,7,2,5,7,7,7,5,2,10,4,3,4,4,5,7,12,5,5,5,7,1,10,4,2,1,2,4,6,1,4,4,5,5,5,8,8,5,4,6,6,2,8,5,2,2,2,4,7,2,4,6,5,4,4,10001040204
H,8213,5,200,3,10,1046695,1053131,0,1,2,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001040204
H,8214,5,300,3,10,1046695,1053131,3,2,1,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,,2.0,3.0,120.0,2.0,3.0,3600.0,3.0,,4.0,1.0,9.0,,1.0,,,,,,2.0,1.0,6.0,2.0,850.0,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,2.0,,1990.0,,25000.0,2.0,1270.0,61.0,1.0,9500.0,35.0,1.0,2.0,3.0,6.0,25000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,,0.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,,,1.0,0.0,,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,6,3,4,6,3,5,1,3,3,2,1,3,3,2,1,1,3,2,2,1,4,2,4,5,3,4,1,3,3,3,1,3,5,2,1,1,3,4,2,3,1,3,1,1,3,1,5,3,3,2,5,3,1,3,3,5,3,3,3,6,1,3,1,0,3,1,6,2,2,2,6,4,1,3,5,4,4,10001040204
H,8215,5,200,3,10,1000000,1029928,7,3,1,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,2.0,1.0,,2.0,2.0,,1.0,,2.0,2.0,9.0,,1.0,,,,,,2.0,1.0,3.0,2.0,800.0,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,2.0,1.0,,1950.0,,46600.0,4.0,800.0,21.0,1.0,9500.0,67.0,1.0,9.0,2.0,11.0,46600.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,9.0,0.0,0.0,2.0,2.0,3.0,,,1.0,0.0,,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,7,15,14,7,6,7,15,3,12,11,2,3,2,7,14,1,8,6,9,8,7,3,3,6,7,6,2,11,2,7,13,12,11,8,2,10,7,10,7,8,8,11,10,9,10,6,11,3,12,7,3,2,2,7,9,3,7,8,8,5,8,1,2,7,9,8,2,10,2,6,15,12,14,6,1,14,8,7,10001040204
H,8216,5,103,3,10,1046695,1053131,0,1,3,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001040204
H,8217,5,101,3,10,1059761,1070512,22,1,1,1.0,1.0,,1.0,2.0,3.0,1.0,2.0,0.0,2.0,3.0,70.0,2.0,2.0,,3.0,,3.0,1.0,9.0,650.0,1.0,,1.0,820.0,1.0,1.0,2.0,1.0,5.0,,,1.0,9.0,2.0,1.0,1.0,370.0,1.0,1.0,1.0,1.0,,100000.0,1.0,3.0,460.0,1990.0,,,,,,1.0,9500.0,39.0,1.0,2.0,6.0,5.0,39800.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,39.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,1298.0,1.0,0.0,1.0,1250.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,19,20,5,24,9,21,21,7,18,40,6,7,31,23,27,52,22,32,6,24,20,22,44,22,31,25,24,36,24,7,31,30,7,18,24,7,18,7,45,27,22,27,8,23,8,19,17,7,20,34,7,5,38,26,18,39,22,33,5,27,22,28,42,20,34,20,24,34,21,7,30,27,5,21,24,8,20,7,42,10001040204
H,8218,5,300,3,10,1000000,1029928,22,4,1,1.0,1.0,,1.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,100.0,2.0,2.0,,4.0,130.0,1.0,1.0,9.0,650.0,1.0,,1.0,1500.0,1.0,1.0,2.0,1.0,6.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,400000.0,2.0,3.0,70.0,2010.0,,55000.0,2.0,,,1.0,9500.0,63.0,1.0,1.0,3.0,7.0,473000.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,1.0,9.0,1.0,1.0,2.0,1.0,3.0,1736.0,3.0,0.0,1.0,1350.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,38,20,36,23,21,6,19,6,21,6,21,21,37,22,22,39,6,5,34,20,23,35,22,6,34,21,35,24,6,20,6,34,22,6,6,22,19,22,22,6,6,21,7,20,20,33,19,37,22,37,22,21,6,23,21,7,38,36,6,22,19,6,23,33,6,22,6,21,35,21,35,6,22,37,37,21,21,20,22,10001040204
H,8219,5,104,3,10,1059761,1070512,10,1,1,1.0,1.0,,1.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,200.0,2.0,2.0,,4.0,50.0,1.0,1.0,9.0,650.0,1.0,,1.0,1700.0,1.0,1.0,2.0,1.0,9.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,250000.0,1.0,3.0,250.0,1939.0,,,,,,1.0,9500.0,49.0,1.0,1.0,4.0,9.0,258000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,1971.0,3.0,0.0,1.0,925.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,18,12,12,9,21,10,14,3,12,2,11,11,10,2,3,13,9,3,12,3,9,2,3,17,9,15,12,10,17,11,16,3,3,12,10,10,19,11,17,10,18,10,10,9,14,10,22,3,9,2,10,12,9,4,4,18,12,3,9,3,12,3,3,18,10,16,7,11,21,9,17,3,3,10,8,11,19,11,15,10001040204
H,8220,5,300,3,10,1046695,1053131,2,2,1,1.0,1.0,,1.0,3.0,3.0,2.0,2.0,150.0,2.0,3.0,130.0,2.0,2.0,,3.0,,3.0,1.0,9.0,800.0,1.0,,2.0,1100.0,1.0,1.0,2.0,1.0,6.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,120000.0,3.0,3.0,480.0,1980.0,,55800.0,4.0,,,1.0,9500.0,63.0,1.0,1.0,3.0,7.0,55800.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,3.0,1487.0,3.0,0.0,1.0,1650.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,3,2,1,1,1,1,3,1,2,1,1,1,2,3,2,2,3,1,2,1,2,1,2,2,2,3,2,2,1,3,1,1,2,1,3,3,2,2,1,3,1,2,3,3,3,1,1,3,2,2,2,1,0,1,2,2,0,3,2,2,2,3,2,2,2,1,2,1,3,1,3,3,1,1,0,0,2,10001040204
H,8221,5,103,3,10,1000000,1029928,16,2,1,1.0,1.0,,1.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,110.0,2.0,2.0,,3.0,,3.0,1.0,9.0,0.0,1.0,,1.0,1700.0,1.0,1.0,2.0,1.0,6.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,220000.0,0.0,3.0,780.0,1980.0,,105030.0,2.0,,,3.0,1360.0,59.0,1.0,6.0,2.0,10.0,105030.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,21.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,1875.0,3.0,0.0,1.0,1450.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,6,16,16,14,5,20,23,10,4,7,17,12,7,28,15,27,23,14,15,7,24,16,16,16,26,13,5,16,27,17,12,19,25,6,15,3,7,16,19,23,6,15,18,16,7,15,25,13,4,5,18,13,8,16,27,41,30,21,14,7,19,14,13,12,23,13,4,13,34,25,13,20,18,6,11,4,5,12,21,10001040204
H,8222,5,300,3,10,1059761,1070512,12,2,1,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,120.0,2.0,2.0,,3.0,,1.0,2.0,9.0,0.0,2.0,4400.0,,,,3.0,2.0,1.0,7.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,,30000.0,1.0,1.0,,1990.0,1.0,17010.0,4.0,,,1.0,9500.0,82.0,1.0,1.0,1.0,2.0,17010.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,37.0,0.0,1.0,9.0,0.0,0.0,2.0,2.0,1.0,518.0,,0.0,0.0,375.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,11,12,18,18,11,18,4,19,3,11,4,4,11,12,12,11,11,11,10,16,3,3,11,12,20,11,11,12,12,17,11,11,3,3,18,19,3,21,2,10,12,11,19,20,11,20,3,17,4,12,2,3,10,11,10,11,11,11,11,18,3,3,10,12,20,11,11,11,11,19,11,11,3,4,18,17,3,20,10001040204
H,8223,5,103,3,10,1105263,1117630,5,2,1,1.0,,,1.0,1.0,5.0,1.0,2.0,,2.0,3.0,150.0,2.0,2.0,,1.0,,1.0,1.0,9.0,,1.0,,,,,,2.0,1.0,4.0,2.0,1100.0,1.0,9.0,2.0,1.0,1.0,,1.0,2.0,1.0,3.0,,,1.0,1.0,,1960.0,,,,1250.0,101.0,1.0,9500.0,20.0,1.0,1.0,7.0,8.0,6000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7,1,2,2,8,5,5,5,6,10,9,8,7,1,4,8,7,7,1,9,6,2,1,2,7,6,7,4,5,11,12,9,4,2,5,9,8,5,1,11,5,2,2,2,5,5,6,5,6,11,11,10,6,2,6,9,5,5,2,10,6,2,1,1,6,7,6,6,6,8,9,10,6,2,7,10,5,6,1,10001040204
H,8224,5,102,3,10,1000000,1029928,20,1,1,1.0,,,1.0,2.0,6.0,1.0,2.0,350.0,2.0,3.0,100.0,2.0,2.0,,3.0,,3.0,1.0,9.0,0.0,2.0,,,,,3.0,2.0,1.0,5.0,,,1.0,9.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,,180000.0,1.0,1.0,,1960.0,,,,,,1.0,9500.0,90.0,1.0,1.0,6.0,5.0,2600.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,101.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,775.0,,0.0,0.0,3850.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,32,20,24,6,5,35,29,5,20,38,6,7,23,18,33,21,21,21,21,18,5,22,23,28,31,6,6,33,21,6,33,34,20,19,6,20,20,20,23,24,6,19,18,38,32,5,7,34,21,5,30,31,18,23,7,17,16,19,18,22,37,20,18,5,6,32,34,7,20,36,6,6,21,20,34,20,20,20,10001040204
